211	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1683.318#1683.64
212	до	до	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1684.833#1685.128
213	конца	конец	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1685.128#1685.423
214	да	да	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1685.423#1685.719
215	за	за	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1685.719#1686.014
216	всех	все	DET	_	Case=Acc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1686.014#1686.309
217	ответить	ответить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1686.309#1686.605
218	но	но	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1686.972#1687.459
219	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1687.459#1687.946
220	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1687.946#1688.433
221	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1688.433#1688.921
222	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1688.921#1689.408
223	что	что	PRON	_	Case=Nom	_	_	_	@kvg1990f-words#@kvg1990f#1689.408#1689.895
224	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1689.895#1690.383
225	очень	очень	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1690.383#1690.87
226	важно	важный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kvg1990f-words#@kvg1990f#1690.87#1691.357
227	избегать	избегать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1691.357#1691.844
228	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1691.844#1692.332
229	того	тот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1692.332#1692.819
230	что	что	PRON	_	Case=Acc	_	_	_	@kvg1990f-words#@kvg1990f#1692.819#1693.306
231	кто-то	кто-то	PRON	_	Case=Nom	_	_	_	@kvg1990f-words#@kvg1990f#1693.306#1693.794
232	кому-то	кто-то	PRON	_	Case=Dat	_	_	_	@kvg1990f-words#@kvg1990f#1693.794#1694.281
233	что-то	что-то	PRON	_	Case=Acc	_	_	_	@kvg1990f-words#@kvg1990f#1694.281#1694.768
234	должен	должен	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@kvg1990f-words#@kvg1990f#1694.768#1695.256
235	у	у	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1695.965#1696.28
236	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1696.28#1696.595
237	были	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1696.595#1696.91
238	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1696.91#1697.225
239	точно	точно	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1697.225#1697.54
240	такие	такой	DET	_	Case=Acc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1697.54#1697.855
241	же	же	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1697.855#1698.17
242	миллион	миллион	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1698.17#1698.485
243	претензий	претензия	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1698.485#1698.8
244	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1699.536#1699.939
245	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1699.939#1700.343
246	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1700.343#1700.747
247	для	для	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1700.747#1701.15
248	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1701.15#1701.554
249	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1701.554#1701.958
250	стало	стать	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kvg1990f-words#@kvg1990f#1701.958#1702.361
251	огромным	огромный	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1702.361#1702.765
252	уроком	урок	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1702.765#1703.169
253	и	и	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1703.169#1703.572
254	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1703.572#1703.976
255	ээ	ээ	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1703.976#1704.38
256	из	из	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1705.539#1705.905
257	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1705.905#1706.271
258	что	что	SCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1706.271#1706.637
259	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1706.637#1707.003
260	высказываю	высказывавать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1707.003#1707.369
261	там	там	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1707.369#1707.735
262	какие-то	какой-то	DET	_	Case=Acc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1707.735#1708.101
263	свои	свой	DET	_	Case=Acc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1708.101#1708.467
264	комментарии	комментарий	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1708.467#1708.833
265	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1708.833#1709.199
266	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1709.199#1709.566
267	мои	мой	DET	_	Case=Nom|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1709.566#1709.932
268	личные	личный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1709.932#1710.298
269	ощущения	ощущение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1710.298#1710.664
270	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1710.664#1711.03
271	при	при	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1711.03#1711.396
272	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1711.396#1711.762
273	при	при	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1711.762#1712.128
274	всём	весь	PRON	_	Case=Loc	_	_	_	@kvg1990f-words#@kvg1990f#1712.128#1712.494
275	что	что	PRON	_	Case=Nom	_	_	_	@kvg1990f-words#@kvg1990f#1712.494#1712.86
276	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1712.86#1713.227
277	спустя	спустя	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1713.227#1713.593
278	время	время	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1713.593#1713.959
279	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1713.959#1714.325
280	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1714.325#1714.691
281	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1714.691#1715.057
282	безумно	безумно	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1715.057#1715.423
283	благодарна	благодарный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@kvg1990f-words#@kvg1990f#1715.423#1715.789
284	этому	этот	DET	_	Case=Dat|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1715.789#1716.155
285	периоду	период	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1716.155#1716.521
286	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1716.521#1716.888
287	тем	тот	DET	_	Case=Dat|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1716.888#1717.254
288	плодам	плод	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1717.254#1717.62
289	которые	который	PRON	_	Case=Acc	_	_	_	@kvg1990f-words#@kvg1990f#1717.62#1717.986
290	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kvg1990f-words#@kvg1990f#1717.986#1718.352
291	принёс	принести	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1718.352#1718.718
292	и	и	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1718.718#1719.084
293	тому	то	PRON	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1719.084#1719.45
294	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1719.45#1719.816
295	к	к	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1719.816#1720.182
296	чему	что	PRON	_	Case=Dat	_	_	_	@kvg1990f-words#@kvg1990f#1720.182#1720.549
297	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kvg1990f-words#@kvg1990f#1720.549#1720.915
298	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1720.915#1721.281
299	привёл	привести	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1721.281#1721.647
300	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1721.647#1722.013
301	да	да	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1722.013#1722.379
302	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1722.379#1722.745
303	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1722.745#1723.111
304	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1723.111#1723.477
305	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1723.477#1723.843
306	офигенное	офигеть	VERB	_	Aspect=Perf|Case=Acc|Gender=Neut|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@kvg1990f-words#@kvg1990f#1723.843#1724.209
307	у	у	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1724.209#1724.576
308	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1724.576#1724.942
309	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1724.942#1725.308
310	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1725.308#1725.674
311	типа	тип	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1725.674#1726.04
312	тандем	тандь	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1726.04#1726.406
313	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1726.406#1726.772
314	очень	очень	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1726.772#1727.138
315	круто	крутой	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1727.138#1727.504
316	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1727.504#1727.87
317	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1727.87#1728.237
318	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1728.237#1728.603
319	несмотря	несмотря	ADV	_	Polarity=Neg	_	_	_	@kvg1990f-words#@kvg1990f#1728.603#1728.969
320	на	на	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1728.969#1729.335
321	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1729.335#1729.701
322	как	как	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1729.701#1730.067
323	бы	бы	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1730.067#1730.433
324	сложности	сложность	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1730.433#1730.799
325	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1730.799#1731.165
326	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1731.165#1731.531
327	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1731.531#1731.898
328	обсуждаем	обсуждать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1731.898#1732.264
329	интересная	интересный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1732.264#1732.63
330	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1732.63#1732.996
331	короче	коротко	ADJ	_	Degree=Cmp	_	_	_	@kvg1990f-words#@kvg1990f#1732.996#1733.362
332	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1733.362#1733.728
333	пара	пара	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1733.728#1734.094
334	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1734.094#1734.46
335	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1734.46#1734.826
336	но	но	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1734.826#1735.192
337	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1735.192#1735.559
338	во-первых	во-первых	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1735.559#1735.925
339	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1735.925#1736.291
340	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1736.291#1736.657
341	не	не	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1736.657#1737.023
342	вечно	вечно	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kvg1990f-words#@kvg1990f#1737.023#1737.389
343	и	и	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1737.389#1737.755
344	у	у	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1737.755#1738.121
345	всего	все	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1738.121#1738.487
346	свой	свой	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1738.487#1738.853
347	срок	срок	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1738.853#1739.22
348	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1739.574#1740.011
349	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1740.011#1740.449
350	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1740.449#1740.887
351	нормально	нормальный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kvg1990f-words#@kvg1990f#1740.887#1741.324
352	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1741.324#1741.762
353	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1741.762#1742.2
354	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1779.4#1779.821
355	на	на	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1779.821#1780.243
356	тот	тот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1780.243#1780.664
357	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1780.664#1781.086
358	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1781.086#1781.508
359	а	а	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1781.508#1781.929
360	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1781.929#1782.351
361	мм	мм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1782.351#1782.772
362	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1782.772#1783.194
363	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1783.194#1783.616
364	вдохновляло	вдохновлять	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1783.616#1784.037
365	и	и	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1784.037#1784.459
366	пробуждало	пробуждать	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1784.459#1784.881
367	к	к	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1784.881#1785.302
368	действию	действие	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1785.302#1785.724
369	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1785.724#1786.145
370	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1786.145#1786.567
371	как	как	SCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1786.567#1786.989
372	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1786.989#1787.41
373	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1787.41#1787.832
374	такие	такой	DET	_	Case=Nom|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1787.832#1788.253
375	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1788.253#1788.675
376	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1788.675#1789.097
377	подножки	подножка	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1789.097#1789.518
378	какие-то	какой-то	DET	_	Case=Acc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1789.518#1789.94
379	да	да	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1789.94#1790.362
380	с	с	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1790.362#1790.783
381	каких-то	какой-то	DET	_	Case=Acc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1790.783#1791.205
382	лю...любые	лю...любый	DET	_	Case=Acc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1791.205#1791.626
383	да	да	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1791.626#1792.048
384	кто-то	кто-то	PRON	_	Case=Nom	_	_	_	@kvg1990f-words#@kvg1990f#1792.048#1792.47
385	там	там	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1792.47#1792.891
386	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1792.891#1793.313
387	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1793.313#1793.735
388	ну	ну	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1793.735#1794.156
389	что	что	SCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1794.156#1794.578
390	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@kvg1990f-words#@kvg1990f#1794.578#1794.999
391	там	там	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1794.999#1795.421
392	будешь	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1795.421#1795.843
393	петь	петь	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1795.843#1796.264
394	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@kvg1990f-words#@kvg1990f#1796.264#1796.686
395	же	же	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1796.686#1797.107
396	никогда	никогда	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1797.107#1797.529
397	не	не	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1797.529#1797.951
398	пела	петь	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1797.951#1798.372
399	или	или	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1798.372#1798.794
400	там	там	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1798.794#1799.216
401	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1799.216#1799.637
402	чего-то	что-то	PRON	_	Case=Gen	_	_	_	@kvg1990f-words#@kvg1990f#1799.637#1800.059
403	там	там	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1800.059#1800.48
404	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1800.48#1800.902
405	месяц	месяц	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1800.902#1801.324
406	попоёшь	попоёть	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1801.324#1801.745
407	и	и	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1801.745#1802.167
408	переключишься	переключиться	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Mid	_	_	_	@kvg1990f-words#@kvg1990f#1802.167#1802.589
409	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1803.318#1803.67
410	раньше	раньше	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1803.67#1804.022
411	просто	просто	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1804.022#1804.374
412	переключалсь	переключалсь	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1804.374#1804.727
413	да	да	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1804.727#1805.079
414	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1805.079#1805.431
415	луна	луна	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1805.431#1805.783
416	какое-то	какой-то	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1805.783#1806.136
417	моё	емо	DET	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1806.136#1806.488
418	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1806.488#1806.84
419	сп...	сп..траница	PROPN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1806.84#1807.193
420	ну	ну	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1807.193#1807.545
421	спасение	спасение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1807.545#1807.897
422	реально	реальный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kvg1990f-words#@kvg1990f#1807.897#1808.249
423	открытие	открытие	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1808.249#1808.602
424	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1808.602#1808.954
425	потому	потому	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1808.954#1809.306
